tweetcreatedts;username;text;source;tweet_clean;tweet_english;klasifikasi
25/02/2023 06:02;kentang4d;situs dengan jp terbesar dan paling gacor cuma di kentangd link daftar situs slot gacor terbaru dan terbaik  dicoba ya bosku kentangd indonesia sambo tiktokindonesia viral slotgacor slotgacorhariini vcsmahasiswa respectgiselle;Twitter Web App;situs dengan jp terbesar dan paling gacor cuma di kentangd link daftar situs slot gacor terbaru dan terbaik dicoba ya bosku kentangd indonesia sambo tiktokindonesia viral slotgacor slotgacorhariini vcsmahasiswa respectgiselle;site with the largest and most gacor jp only at potatoes link link list of the latest and best gacor slot sites try yes bosku potato indonesia sambo tiktokindonesia viral slotgacor slotgacorhariharii vcsmahasiswa respectgisel;Positif
25/02/2023 04:33;AhmadUl06581878;back save agnes cc anak jakarta agnes adalah terduga korban dan juga saksi masih dibawah umur pula viralvideos sambo km;Twitter for Android;back save agnes cc anak jakarta agnes adalah terduga korban dan juga saksi masih dibawah umur pula viralvideos sambo km;back save agnes cc children jakarta agnes is a suspected victim and also a witness is still under the age of viralvideos sambo;Negatif
25/02/2023 04:28;koransumsel;seorang instruktur senam di ngawi jawa timur bernama anis puji lestari  membunuh suaminya sendiri info selengkapnya baca di koransumsel pembunuhan ekonomi instruktursenam ngawi;Twitter Web App;seorang instruktur senam di ngawi jawa timur bernama anis puji lestari membunuh suaminya sendiri info selengkapnya baca di koransumsel pembunuhan ekonomi instruktursenam ngawi;a gymnastic instructor in ngawi, east java named anis puji lestari killing her own husband, more info reads in the koransumsel, the murder of the economic instructor ngawi;Positif
25/02/2023 03:50;tvambyar;semua karena kemem agnes agnesgraciaharyanto dirjenpajak kemenkeu sambo ade pajak wanita umur;Twitter for Android;semua karena kemem agnes agnesgraciaharyanto dirjenpajak kemenkeu sambo ade pajak wanita umur;all because of the ministry of agnes agnesgraciaharyanto, director general of the ministry of finance, sambo ade women's tax ag;Positif
25/02/2023 03:47;tribunjambiku;farhat abbas sindir ayah brigadir j yang keberatan richard eliezer masih jadi polisi marah kan via farhatabbas brigadiryosua richardeliezer;Twitter Web App;farhat abbas sindir ayah brigadir j yang keberatan richard eliezer masih jadi polisi marah kan via farhatabbas brigadiryosua richardeliezer;farhat abbas sindir father brigadier j, who objected to richard eliezer to be an angry police right via farhatabbas brigadiosua richardeliez;Negatif
25/02/2023 03:32;oncom_mentah;saking takutnya setan menggoda pria akhirnya dia memutuskan utk mengutus wanita utk melakukan tugasnya pc agnes sambo ayobayarpajak;Twitter for Android;saking takutnya setan menggoda pria akhirnya dia memutuskan utk mengutus wanita utk melakukan tugasnya pc agnes sambo ayobayarpajak;i was so afraid that the devil teased the man finally he decided to send a woman to do his job;Negatif
25/02/2023 03:17;koleksikabar;wisata bali tercoreng oleh pemilik kafe yang membunuh wisatawan australia di kawan jembaran keluarga meminta polisi untuk menghukum mati pelaku news berita viralterbaru pembunuhan indonesiaviral jakarta medan polresjaksel;Twitter Web App;wisata bali tercoreng oleh pemilik kafe yang membunuh wisatawan australia di kawan jembaran keluarga meminta polisi untuk menghukum mati pelaku news berita viralterbaru pembunuhan indonesiaviral jakarta medan polresjaksel;bali tourism is tarnished by the owner of the cafe who kills australian tourists in kawang jembaran keluarga ask the police to death;Netral
25/02/2023 03:11;JemberNetwork;pilu pamit untuk membeli jajan bocah  tahun ini dibunuh lalu dicabuli pelajar sma pembunuhan deliserdang kriminal;Twitter for Android;pilu pamit untuk membeli jajan bocah tahun ini dibunuh lalu dicabuli pelajar sma pembunuhan deliserdang kriminal;pilu said goodbye to buy a boy snack this year was killed and then molested by a deliserdang criminal murder high school stud;Negatif
25/02/2023 03:06;AtapNews;kasus sambo hukum masih tajam ke atas baca selengkapnya disini newsupdate news beritaterkini viral viralmesum beritaviral sambo;Twitter for Android;kasus sambo hukum masih tajam ke atas baca selengkapnya disini newsupdate news beritaterkini viral viralmesum beritaviral sambo;the sambo law case is still sharp up to read more here newsupdate news beritaterkini viral viralmesum beritaviral sambo;Positif
25/02/2023 03:02;SuyantoMohammat;jika saja mukasyafah bisa menerwang tentang si agnes sean sambo tapi pesan moral di video tidak elok menyibak aib orang lain semoga yang jahat segera ditangkap yang baik dikembalikan kehormatannya agnes sambo gusbaha;Twitter Web App;jika saja mukasyafah bisa menerwang tentang si agnes sean sambo tapi pesan moral di video tidak elok menyibak aib orang lain semoga yang jahat segera ditangkap yang baik dikembalikan kehormatannya agnes sambo gusbaha;if only mukasyafah could take about the agnes sean sambo, but the moral message in the video was not beautiful to uncover other people's disgrace, hopefully the evil one would soon be captured well, the honor of agnes samboha gusbaha;Negatif
25/02/2023 02:30;azizlombokhouse;untuk di lombok daerah kota mataram lahan dengan luas  are sangat langka dan pastinya akan menjadi perhatian ketika di pasarkan propertilombok lombokproperti perumahanlombok lombok sambo dirjenpajak dandi mariodandy agnes agnesgraciaharyanto;Twitter for Android;untuk di lombok daerah kota mataram lahan dengan luas are sangat langka dan pastinya akan menjadi perhatian ketika di pasarkan propertilombok lombokproperti perumahanlombok lombok sambo dirjenpajak dandi mariodandy agnes agnesgraciaharyanto;for lombok, the mataram city area of land with a very rare area and certainly will be a concern when marketed lombokproperti lombok lombok lombok sambo pajak dandi mariodandy agnesgraciaharyo lombok h;Positif
25/02/2023 02:11;jpnncom;beritabali bos kafe pembunuh bule australia di bali ungkap motif bunuh korban ternyata sepele pembunuhan buleaustralia;Twitter Web App;beritabali bos kafe pembunuh bule australia di bali ungkap motif bunuh korban ternyata sepele pembunuhan buleaustralia;beritabali boss of australian caucasian killer cafes in bali said the motive for killing victims turned out to be trivi;Netral
25/02/2023 00:08;mayoneskamumas;agnes cocok lu satu sel ama sih buk put wkwk agnesgraciaharyanto dhandydavid sambo;Twitter for Android;agnes cocok lu satu sel ama sih buk put wkwk agnesgraciaharyanto dhandydavid sambo;agnes is suitable for one cell and still put on agnesgraciaharyanto dhandydavid sambo;Positif
24/02/2023 23:56;vivagorontalo;senasib dengan chuck putranto baiquni wibowo juga divonis  tahun penjara baiquniwibowo obstructionofjustice vonispenjara brigadirj ferdysambo afrizalhady;Twitter for Android;senasib dengan chuck putranto baiquni wibowo juga divonis tahun penjara baiquniwibowo obstructionofjustice vonispenjara brigadirj ferdysambo afrizalhady;in the same boat with chuck putranto baiquni wibowo was also sentenced to prison in baiquniwibowo obstuctionfjustice verdict brigadierj ferdysambo afrizalhadi;Netral
24/02/2023 21:10;gala09395;bonus  gandakan modal mu link website slotonline slotgacor slotmudahmenang antirungkad ngamenslotpayd ngamenslot ferdysambo;Twitter Web App;bonus gandakan modal mu link website slotonline slotgacor slotmudahmenang antirungkad ngamenslotpayd ngamenslot ferdysambo;bonus making capital mu link website slot online slot gacor slot easy winning anti rungkad ngamenslotpayd ngamenslot ferdysambo;Positif
24/02/2023 19:40;literaksidotcom;by menjahit kejahatan tersangka pembunuhan brigadir j yang mulai didakwa di meja hijau para pelaku pembunuhan berencana yang menewaskan pembunuhanberencana brigadirj mejahijau;Revive Social App;by menjahit kejahatan tersangka pembunuhan brigadir j yang mulai didakwa di meja hijau para pelaku pembunuhan berencana yang menewaskan pembunuhanberencana brigadirj mejahijau;by sewing the crime of the suspect of the murder of brigadier j who began to be charged at the court table of the perpetrators of the planned murder that killed the planned murder of brigadi;Negatif
24/02/2023 18:49;AhmadUl06581878;botol bodoh dam tolol stop bayar pajak aja gimana masak yang kerja dipajak malah gak bayar sambo km;Twitter for Android;botol bodoh dam tolol stop bayar pajak aja gimana masak yang kerja dipajak malah gak bayar sambo km;stupid and stupid bottles stop paying tax;Negatif
24/02/2023 18:36;AhmadUl06581878;pantesan ya ri km sambo;Twitter for Android;pantesan ya ri km sambo;pantesan of ri km sambo;Netral
24/02/2023 18:28;AhmadUl06581878;oh gitu prosesnya dasar sambo lip km;Twitter for Android;oh gitu prosesnya dasar sambo lip km;oh that's the basic process of sambo lip km;Netral
24/02/2023 18:27;tinze_n;memang selalu ada cara untuk bongkar kebusukan para pejabat  emang edan pejabatpajak anakpejabatpajak anakpejabat penganiayaan sambo;Twitter for Android;memang selalu ada cara untuk bongkar kebusukan para pejabat emang edan pejabatpajak anakpejabatpajak anakpejabat penganiayaan sambo;there is always a way to dismantle the decay of officials, it is crazi;Netral
24/02/2023 17:53;GACOR_313;slot gacor minggu ini daftar sekarang link slot gacor  slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotgacor slotonline sambo judionline situsgacor jackpot maxwin gacor;Twitter Web App;slot gacor minggu ini daftar sekarang link slot gacor slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotgacor slotonline sambo judionline situsgacor jackpot maxwin gacor;this week's gacor slot list now the gacor slot slot slot rtpslot sambomati sambobebas prayforturkey slot rtpslot slotonline sambo judionline sitegacor jackpot maxwin gacor;Netral
24/02/2023 17:42;KawananOligarki;rubicon tsb ada  plat nomer siaran pers ya bntar di cek saat di priksa sambo aja beres kok;Twitter for Android;rubicon tsb ada plat nomer siaran pers ya bntar di cek saat di priksa sambo aja beres kok;the rubicon has a press broadcast number plate for a while in checking when it is in the sambo check;Netral
24/02/2023 17:13;AhmadUl06581878;salam wajah zionis israel justiceforall sambo;Twitter for Android;salam wajah zionis israel justiceforall sambo;greetings of israeli zionist face justiceforall sambo;Netral
24/02/2023 16:16;AhmadUl06581878;salam sambo dan apakah dan ri lupa sloganya sih kami pasti seolah ingin ku berkata kasar seperti kalimat adil matamu bisakah sambo dihukum pancung mengingat kesadisanya;Twitter for Android;salam sambo dan apakah dan ri lupa sloganya sih kami pasti seolah ingin ku berkata kasar seperti kalimat adil matamu bisakah sambo dihukum pancung mengingat kesadisanya;greetings sambo and whether and ri forgot the slogan we would definitely want to say i said rudely like the justice of your eyes can be sambo to be beheaded remembering his act;Negatif
24/02/2023 15:50;KawananOligarki;skandal asn kata nya sejak sekian tahun lalu sudah di curigai jadi serupa dgn sambo dong jgn rat guna kan jurus klasik pencuri suap pengawas ri ri;Twitter for Android;skandal asn kata nya sejak sekian tahun lalu sudah di curigai jadi serupa dgn sambo dong jgn rat guna kan jurus klasik pencuri suap pengawas ri ri;the asn scandal said that since so many years ago it has been suspected so it is similar to the sambo, don't get the classic styl;Positif
24/02/2023 14:48;Bolinggotv;ada apa dengan indonesia rubicon pajakkitauntukpejabat mariodandy sambo;Twitter for Android;ada apa dengan indonesia rubicon pajakkitauntukpejabat mariodandy sambo;what's up with indonesia rubicon taxes for mariodandy sambo offici;Netral
24/02/2023 14:41;Rizqy_rockholic;semoga lebih baik lagi generasi bangsa ini milikilah integritas yg baik dimulai dari individu demi terciptanya integritas bangsa yg beradab agnes agnesdavid sambo mariodandy;Twitter for Android;semoga lebih baik lagi generasi bangsa ini milikilah integritas yg baik dimulai dari individu demi terciptanya integritas bangsa yg beradab agnes agnesdavid sambo mariodandy;hopefully it is better for this nation's generation to have good integrity starting from the individual for the creation of the integrity of the civilized nation agnesdavid sambo mariodandi;Positif
24/02/2023 14:32;medcom_id;breakingnews chuck putranto divonis  tahun penjara oleh majelis hakim sidangvonisooj chuckputranto ferdysambo;Twitter for Android;breakingnews chuck putranto divonis tahun penjara oleh majelis hakim sidangvonisooj chuckputranto ferdysambo;breakingnews chuck putranto was sentenced to prison by the panel of trial judgesoj chuckputranto ferdysambo;Netral
24/02/2023 14:23;megamey90;heran sama pemberitaan jaman sekarang ada ada aja materinya belum selesai kasus sambo dan putri sekarang kasus david dan agnes mau dibawah kemana ini;Twitter for iPhone;heran sama pemberitaan jaman sekarang ada ada aja materinya belum selesai kasus sambo dan putri sekarang kasus david dan agnes mau dibawah kemana ini;surprised at the time of the news today there are only materials not finished the sambo and putri case now the case of david and agnes want to be below where thi;Positif
